Recency,MonetaryValue,Frequency
0.023681819625998635,0.6593881871688657,3.6118064101533873
2.410003048322372,0.015247286880132192,0.07684694489688058
0.30513878731427413,0.11299602019157985,0.38423472448440293
0.014323788158446264,0.06837140271375318,0.38423472448440293
0.7122380180855004,0.11847002683373148,0.07684694489688058
0.2056811117489274,0.3504333959859648,0.38423472448440293
0.15287436669823334,0.27796566589252214,0.6147755591750447
0.28711885849471525,0.07854849743640721,0.23054083469064174
1.4986342090227946,0.03270204676653256,0.15369388979376117
2.902325669458212,0.0059637096278534595,0.07684694489688058
2.86852007083756,0.050903482492517825,0.07684694489688058
0.7257463348514501,0.03371954844403741,0.15369388979376117
2.0487061274297043,0.03757552655068785,0.30738777958752234
0.6404500161509222,0.008020877757322074,0.07684694489688058
1.9621567673211937,0.37406250012249836,0.922163338762567
0.2819674660396758,0.03102514304887482,0.23054083469064174
0.07567972313291557,0.07498273934532829,0.5379286142781641
2.0002286735928334,0.02949646626041109,0.15369388979376117
0.3723588234811275,0.04783366122995727,0.23054083469064174
0.515135930579586,0.09104527433602762,0.23054083469064174
3.297925427625492,0.00422238953442447,0.07684694489688058
2.234617030297129,0.06613068254579663,0.15369388979376117
0.19071422826469114,0.055502673192743955,0.15369388979376117
2.682947290254829,0.013291938183334248,0.15369388979376117
2.0759846399860233,0.028346668585354565,0.15369388979376117
1.5992786275089292,0.010880826311724738,0.07684694489688058
0.2766702169128077,0.021461735519052193,0.23054083469064174
0.11404665767257238,0.19105273669467962,1.0758572285563281
1.0463392995308425,0.050363216115081606,0.23054083469064174
2.0773835380658343,0.0024104192224076696,0.07684694489688058
0.08139465272911121,0.3778366763584114,0.922163338762567
0.04725093182376604,0.011653130171777767,0.15369388979376117
1.779991728980278,3.546978293269409,11.91127645901649
2.257161830867736,0.007110044056900786,0.07684694489688058
1.4754429982020378,0.07021454223985284,0.23054083469064174
2.992475037421402,0.7586933032368509,0.07684694489688058
0.31105261237205434,0.03547749211831059,0.15369388979376117
0.08611841994174392,0.21989880535456174,0.8453163938656865
2.5349790116090145,0.04741460846284328,0.23054083469064174
2.8503708599679713,0.020866749854670536,0.07684694489688058
0.11442124412522325,0.1081197698106171,0.5379286142781641
0.043123850995886934,0.11084188117385342,0.5379286142781641
0.09538031860286376,0.0631820748935583,0.23054083469064174
0.013975721100673327,0.5404000587321568,1.5369388979376117
1.9290274132699297,0.035760092992661835,0.07684694489688058
2.8108967406921606,0.010151466702185865,0.07684694489688058
0.14804452190608888,0.14644889869290828,0.38423472448440293
2.898191958781613,0.021030907715506923,0.07684694489688058
3.16895498048536,0.007454290710215903,0.07684694489688058
2.734805966938637,0.016469812721382062,0.07684694489688058
0.08036039632887162,0.06173859395692105,0.38423472448440293
3.135699659308426,0.02033133202164722,0.07684694489688058
0.038290691279382734,1.844303176758751,1.690632787731373
2.0098983079502015,0.24365251708250693,0.30738777958752234
0.1288842591067787,0.20487732211422982,0.6916225040719253
1.723094367269662,0.17858851430754574,0.6147755591750447
0.6157803490657204,0.10089543863541255,0.4610816693812835
1.8949267863812613,0.028142337070811384,0.15369388979376117
2.7633010567349814,0.021195065576343305,0.07684694489688058
0.08092724839438756,0.055081542478024464,0.23054083469064174
0.34839855020891053,0.055516526176780774,0.15369388979376117
0.01853042717095918,0.3709988434378341,0.8453163938656865
0.038615553866637474,0.018698757852907318,0.07684694489688058
1.14154392714264,0.0792113627225693,0.07684694489688058
2.554404468357104,0.03705603964930688,0.15369388979376117
0.01423097027637348,0.12765524789934876,0.23054083469064174
3.0507712972118295,0.011252086283911663,0.07684694489688058
0.29116638113796056,0.027566052934879445,0.07684694489688058
0.3580582397931994,0.0932492840962866,0.15369388979376117
0.4579601152227516,0.07484213155735446,0.15369388979376117
0.9495368783776494,0.07618517835972471,0.23054083469064174
0.8787334089779146,0.02311370386544366,0.15369388979376117
0.5302553005843703,0.10210064824661635,0.23054083469064174
3.1498212370809275,0.02128510997258267,0.07684694489688058
0.37260744280810815,0.05354386124993682,0.07684694489688058
1.7087142253971002,0.021927888431891383,0.07684694489688058
1.275377368318514,0.07834139532505663,0.30738777958752234
0.9640794515438387,0.021531000439236326,0.23054083469064174
0.028660836014331496,0.7348183778985836,2.074867512215776
1.866338878702844,0.01748939234649243,0.07684694489688058
1.5225845375219325,0.08810844172022061,0.15369388979376117
1.6894976088836742,0.07904789751093476,0.07684694489688058
0.3053774618681756,0.07753930754932442,0.38423472448440293
0.3204769423268015,0.029922445519543487,0.07684694489688058
2.592151512041489,0.06480564462267427,0.15369388979376117
0.2531740330509546,0.1723837627574515,0.8453163938656865
0.8313134160118018,0.05086815738322393,0.30738777958752234
2.2526634785115656,0.04454842606562404,0.30738777958752234
0.06141891853730441,0.06401048333896045,0.4610816693812835
1.6134830783904246,0.027837571422001224,0.15369388979376117
0.3207852302922576,0.06922682447802718,0.30738777958752234
1.5176220957553983,0.09274226488053881,0.23054083469064174
2.6539284424096454,0.02736656996474915,0.15369388979376117
0.023293973475908794,0.06749312352581843,0.23054083469064174
0.7551530288467235,0.16939567410070824,0.30738777958752234
2.2576424948998985,0.10046876672707833,0.15369388979376117
0.1958821953415293,0.11696074422291931,0.38423472448440293
2.1870213463399497,0.017911908359615616,0.07684694489688058
0.23895632247202012,0.08400726579611835,0.15369388979376117
2.091601248644769,0.05163699799726776,0.23054083469064174
0.0423912527123839,0.4143448304890617,0.9990102836594476
1.1755152719812787,0.08943763553855401,0.15369388979376117
0.3103067543911123,0.03161320222123806,0.30738777958752234
2.296185120430622,0.02493537126628624,0.15369388979376117
0.11400687858025547,0.2719971077202559,0.6916225040719253
0.3441521321040807,0.01552503921007055,0.07684694489688058
0.7115584585917533,0.12679220699385452,0.4610816693812835
0.5438895844759902,0.025736073743614765,0.07684694489688058
0.17666226390374373,0.11635190557450087,0.5379286142781641
3.518016515566219,0.0538188429830678,0.15369388979376117
0.02300888998097096,2.2355911006169205,3.99604113463779
0.44455456111195396,0.1351926565137856,1.1527041734532089
2.5496873309931907,0.02218209068896714,0.07684694489688058
0.05722885414659021,0.08948404303507738,0.5379286142781641
0.005383437160221415,0.421260932769447,1.5369388979376117
0.4099765851154825,0.17301545882953084,0.30738777958752234
0.15778376967501162,0.16386487022400556,0.5379286142781641
0.052760336109657656,0.20615872313763628,0.6916225040719253
0.028379067443753403,0.11847418272894251,0.6916225040719253
2.0143900304576525,0.010934160300266517,0.07684694489688058
1.7949320930696362,0.050476810584183594,0.23054083469064174
0.17186225343083697,0.10439955094752763,0.38423472448440293
0.14187213274824884,0.08655482956049061,0.7684694489688059
0.29148792880085556,0.014036536075313633,0.07684694489688058
0.023887344936302655,0.12781524986497406,0.38423472448440293
2.7537043507135275,1.6409829300502594,2.228561402009537
0.12833066673870172,0.027559126442861022,0.15369388979376117
2.3140757672001504,0.03337737973832781,0.15369388979376117
2.4920640008477912,0.0574379350626885,0.07684694489688058
0.024195632901758683,0.050516984237890396,0.23054083469064174
0.30994211271154065,0.09754163120009704,0.30738777958752234
1.8287178021441293,0.03043015738449315,0.07684694489688058
0.630293087912672,0.08212395261631189,0.23054083469064174
1.8559764251542898,0.05792625274998662,0.30738777958752234
2.3865632181746346,0.020066047377342015,0.07684694489688058
0.028763598669483505,0.04377542955636918,0.15369388979376117
1.6807064294816378,0.05992800894330794,0.23054083469064174
0.5629305099983497,0.137988188692417,0.30738777958752234
1.528107201505263,0.010736062628539909,0.07684694489688058
0.3428029578896656,0.23739096829786158,0.6916225040719253
0.14252185792275832,0.10084071934846708,0.5379286142781641
0.07170181390122488,0.07371588395516056,0.4610816693812835
0.051775803574814205,0.16767928937854548,0.4610816693812835
0.7116579063225456,0.011802742399375487,0.15369388979376117
0.3104725006090994,0.03951563696504528,0.15369388979376117
2.152857735888446,0.15521575964061346,0.30738777958752234
0.539583497732685,0.050896556000499416,0.6916225040719253
0.2873376435024583,0.06558002643033282,0.30738777958752234
0.1533484008816765,0.47872033995739266,1.1527041734532089
1.1835705381754522,0.02513970278082942,0.23054083469064174
0.25312762410991824,0.2201973371605554,0.7684694489688059
0.3290526516454547,0.03928567743003398,0.15369388979376117
2.954751198207535,0.046002989389490746,0.15369388979376117
2.735694366667048,0.0423264074261172,0.07684694489688058
0.15824122923665607,0.17090080081630935,0.5379286142781641
1.4896706535540516,0.06555716900667205,0.38423472448440293
2.5866222182094387,0.00795507608314715,0.07684694489688058
0.7735044501022567,0.1686933278100411,0.38423472448440293
1.8181663979070697,0.04427690757850227,0.23054083469064174
1.876320115950028,0.01490719612202812,0.07684694489688058
1.7568137778569601,0.01251617107727201,0.07684694489688058
0.6734003642867602,0.011106629951524996,0.15369388979376117
0.12503894684947767,0.041563800654889946,0.38423472448440293
0.9211909601774934,0.47475353797844766,2.1517144571126563
0.6443616268954181,0.048976532412995384,0.07684694489688058
1.3176028748129107,3.750297154679495,4.226581969328432
1.9137058328792012,0.004820838444815339,0.07684694489688058
0.3198736260933284,0.4492585754219937,1.460091953040731
0.08058249626097436,0.4561469024693851,1.3832450081438505
0.08094050809182653,0.39833632213610587,1.5369388979376117
0.2915475974393309,0.06401533188337336,0.23054083469064174
0.4197755015228806,0.17971614720814336,0.38423472448440293
2.0771249739657747,0.14068190143837775,0.30738777958752234
1.9521755300740098,0.01698029518313909,0.07684694489688058
0.19511644781442886,0.16366677255227896,0.38423472448440293
3.1169902262220406,0.019782061204587087,0.07684694489688058
0.5304044721805588,0.2834320533934536,0.30738777958752234
0.8641278522488903,0.0222638232947844,0.23054083469064174
0.15662686107346158,0.05795326606885842,0.15369388979376117
0.1952457298644588,0.06525309600706374,0.23054083469064174
0.49715578085234396,0.248207378233815,0.7684694489688059
3.068950342400656,0.041328299926263926,0.07684694489688058
2.009639743850142,0.00623384281657156,0.07684694489688058
0.17149761175126532,0.06351454651044208,0.30738777958752234
0.10925659197274483,0.24146790149989936,0.5379286142781641
2.2200645123578604,0.13559993424446828,0.30738777958752234
0.3204471080075639,0.048840080520232663,0.23054083469064174
0.128211329461751,0.02624378560856443,0.23054083469064174
0.08036039632887162,0.11928666024270232,0.7684694489688059
0.09054384396199983,0.41412803128888553,0.6147755591750447
2.6350598929539926,0.01563863367917252,0.07684694489688058
0.057517252565887786,0.5554194640248834,2.920183906081462
3.0309414196918514,0.1580819420378327,0.5379286142781641
1.8668460621298846,0.01292483410635837,0.15369388979376117
0.024593423824927754,0.9697677577599544,1.998020567318895
3.1557615815335858,0.029576120918622842,0.07684694489688058
0.3815709982768512,0.18246180864424225,0.38423472448440293
2.177706408889074,0.02409033924003988,0.07684694489688058
0.3385764293309942,0.13284942426395654,0.30738777958752234
2.048063032103914,0.05773438892107658,0.07684694489688058
0.042772469013754255,0.09248182878064647,0.4610816693812835
0.12440579629676692,0.00790589798981642,0.07684694489688058
1.9472396077023537,0.22807829977910551,0.38423472448440293
0.37639640135129354,0.009541242755363694,0.07684694489688058
0.019750319335344328,13.551036777617815,10.989113120253924
0.08998693666956313,0.17704736983344893,0.6916225040719253
0.052962546495601934,0.032178403969940546,0.30738777958752234
2.3007232518791088,0.029289364149060554,0.15369388979376117
3.1787207476491606,0.0,0.07684694489688058
0.11501461558561711,0.587349899580565,0.5379286142781641
0.8976516822989636,0.08422406499629463,0.5379286142781641
0.8977411852566767,0.10492319374411964,0.4610816693812835
2.8313564538404896,0.0034964931708948038,0.07684694489688058
0.28173542133449386,0.4247622744847546,1.3832450081438505
0.1236831427863431,0.06727840227324766,0.30738777958752234
1.2270921800945083,0.0061091659602401285,0.07684694489688058
0.48210602425911414,0.6072961186459883,1.9211736224220146
1.9185389925957053,0.1380685359998306,0.07684694489688058
1.8519521069815628,0.011900405936835109,0.07684694489688058
0.07658469748312521,0.014925205001275999,0.15369388979376117
1.3654438631727108,0.010046876672707832,0.07684694489688058
0.1486014291985256,0.5580508383426787,1.1527041734532089
0.42957773285463846,0.021168744906673326,0.07684694489688058
1.885439472863679,0.026636517706008424,0.23054083469064174
0.13853731884234813,0.3089568691305068,1.1527041734532089
0.7494878231159241,0.3400672080312081,1.844326677525134
0.9543169993043977,0.045752943027626045,0.30738777958752234
1.4563722383604407,0.00983007747253151,0.07684694489688058
1.2319286547353723,0.08101779184097138,0.4610816693812835
2.114812349011684,0.011489664960143225,0.07684694489688058
0.02800448099110253,0.1605228378251214,0.5379286142781641
0.28241829575260075,0.13688826175989302,0.6916225040719253
3.064216630414944,0.015229278000884321,0.07684694489688058
3.060845352341086,0.07040571341956105,0.38423472448440293
0.019173522496749175,0.1460146076433539,0.6916225040719253
2.755126453263857,0.009392323176967818,0.07684694489688058
0.06236035705547121,0.11814101846285684,0.38423472448440293
1.7995564125514767,0.027550814652438922,0.15369388979376117
0.20941040165363745,0.2573454991537072,0.7684694489688059
0.009106097216211962,0.3222273351885839,0.4610816693812835
0.5784277813801447,0.5181293089453545,2.920183906081462
0.5913791908536578,0.18807365247756017,0.5379286142781641
0.00967957913044737,0.8713568518115467,3.304418630565865
0.8974229525181415,0.007657236926355401,0.07684694489688058
0.7496933484262281,0.08811952410745005,0.38423472448440293
0.057182445205553815,0.04521198400098802,0.30738777958752234
2.281993929246565,0.04158250218333966,0.15369388979376117
0.24400163734754782,0.10483730524309132,0.38423472448440293
0.820957592311967,0.009356305418472072,0.23054083469064174
3.1030145051213673,0.013134706814516277,0.07684694489688058
0.6437616255863048,0.12772866871474395,0.30738777958752234
1.4851557265760826,0.038906798316626794,0.15369388979376117
0.33906372321187633,0.1276794906214132,0.23054083469064174
1.5126928032324616,0.09063176276252839,0.07684694489688058
1.4083389843877756,0.021292036464601087,0.07684694489688058
1.8144536826241584,0.32618444007870306,0.6147755591750447
0.5299436976945546,0.1275658961523113,0.6916225040719253
0.01860667043123325,0.20107675594372665,0.6916225040719253
1.0648863013236005,0.11948267996682341,0.23054083469064174
0.12884779493882154,0.1455803165937993,0.5379286142781641
3.5132761737317875,0.02976036560631262,0.07684694489688058
0.2820901182409863,0.07941430893870882,0.6916225040719253
0.7260247884976684,0.050955431182655934,0.15369388979376117
0.4586927135062547,0.01422008811380157,0.07684694489688058
0.04696253340446846,0.5408128776564548,1.5369388979376117
2.8117586210256937,0.023584705322695736,0.07684694489688058
0.34877976651028086,0.1899528097621557,0.6916225040719253
2.210560624218479,0.0403565130960806,0.07684694489688058
0.019379047807053195,1.5925570537527305,4.303428914225313
3.513362361765141,0.02433276646068432,0.07684694489688058
0.16235836529145592,0.028336278847326944,0.15369388979376117
3.245668960018515,0.011853305791109901,0.07684694489688058
0.41982522538827677,0.008128238383607473,0.07684694489688058
0.037428810945849746,0.07849447079866356,0.4610816693812835
0.6213162727464899,0.26026986408388103,0.30738777958752234
2.853844900696981,0.050646509638634714,0.38423472448440293
0.10930631583814096,0.43269310784583753,1.5369388979376117
2.119715122139743,0.012183699460388196,0.07684694489688058
0.0951714783682,0.02474142948977068,0.15369388979376117
3.017648573009285,0.015443306604253276,0.07684694489688058
1.5569735628298986,0.030476564881016514,0.07684694489688058
0.28206691377046805,0.39329729919271095,0.5379286142781641
0.13763897434085798,0.08106766258350395,0.5379286142781641
0.1909628475916718,0.21494220766618546,0.6147755591750447
0.11539914681134722,0.0395966769216607,0.15369388979376117
2.9889844220705934,0.026912884737543108,0.07684694489688058
2.277585079848108,0.06903011210470426,0.23054083469064174
0.9410175227731118,0.009284269901480575,0.07684694489688058
2.067100642701914,0.018452174737051817,0.07684694489688058
0.19103577592758614,0.18830361201257145,0.6147755591750447
0.9497954424777093,0.020226049342967338,0.15369388979376117
2.5819614345596413,0.02034934090089509,0.07684694489688058
0.028780173291282216,0.30132456757541753,0.6147755591750447
0.0867051615534183,0.04268519971267099,0.15369388979376117
1.2611033040254638,0.1342582727405017,0.30738777958752234
1.9519998390829436,0.02163489781951252,0.15369388979376117
0.14811745024200323,1.8225117402196223,3.534959465256507
0.5257867825474378,0.0382342359416389,0.15369388979376117
0.0053038789755876,0.18163963404165645,0.7684694489688059
0.28212658240894345,0.010605844578593749,0.07684694489688058
1.246504377145159,0.07161300097837041,0.38423472448440293
1.9226030898607493,0.005652017487024881,0.07684694489688058
0.4768651288463617,0.07063359500696684,0.23054083469064174
0.974388866302637,0.004142042227010881,0.07684694489688058
0.07176479746405998,0.04355239651337628,0.15369388979376117
1.1647782319800735,0.01658825573489692,0.07684694489688058
0.09084218715437663,0.32329886350383225,1.0758572285563281
1.5316541705701872,0.1050554897416713,0.30738777958752234
1.5223624375898297,0.07154719930419547,0.23054083469064174
0.21423361659706242,0.08763120642015194,0.30738777958752234
0.0859294692532386,0.15260724274647916,0.922163338762567
3.1266863799742866,0.008069363201450965,0.07684694489688058
0.693246816428537,0.19844191837992256,0.5379286142781641
0.3061299496978371,0.464243278989708,0.7684694489688059
0.12889420387985792,0.24565842917103917,1.0758572285563281
0.844288029955833,0.04747763954021085,0.15369388979376117
0.03780008247414088,0.605132282539436,1.9211736224220146
0.31456974711774083,0.04043339715748497,0.15369388979376117
3.102772515643106,0.018790880196752208,0.15369388979376117
2.267812682835588,0.14866953203401145,0.38423472448440293
1.1266068779776415,0.02107385196602108,0.15369388979376117
0.10578918109245443,0.0484702058464494,0.30738777958752234
0.8399487939689303,0.38128191348837,0.6916225040719253
0.12904006055168657,0.261360786576781,0.9990102836594476
1.8901367206814337,0.27705206159529355,0.8453163938656865
0.04279235855991271,0.11534063773981258,0.4610816693812835
0.057092942247840776,0.42433421727801696,1.3832450081438505
0.6064388922199667,0.4145373869671737,1.0758572285563281
0.2579773584482211,0.1155913767508791,0.38423472448440293
2.8596824824944873,0.048621203372450815,0.30738777958752234
0.0571260914914382,0.043083473003729736,0.38423472448440293
0.2106170341205836,0.11473872558341254,0.4610816693812835
0.04813933155217696,0.08802740176360516,0.15369388979376117
1.2791497522399005,0.02452601558799804,0.30738777958752234
0.23867455390144202,0.39393453645840465,0.6916225040719253
1.7187518163583997,0.07632786409530404,0.30738777958752234
0.24349113899614752,0.003889917917540654,0.07684694489688058
0.30570563937979006,0.015311703255903435,0.07684694489688058
1.1793075454488238,0.053086020127519735,0.15369388979376117
2.611364813630555,0.008729457890805708,0.07684694489688058
2.220399319718194,0.2810701196151748,0.6147755591750447
0.6593019909847764,0.013295401429343455,0.07684694489688058
0.2908614080968643,0.04007737546773853,0.23054083469064174
0.12328535186317403,3.8572595076738394,4.457122804019074
1.3413775123209821,0.026746648929101193,0.23054083469064174
0.038115000288316395,0.3225092434137335,0.38423472448440293
0.11057593186792224,0.167594093526719,0.6147755591750447
0.013945886781435646,0.061661017246314835,0.30738777958752234
0.5435348875694979,0.1954018810330411,0.4610816693812835
0.16260366969407686,0.05415893374117188,0.30738777958752234
1.8794825537892221,0.12481677147020312,0.38423472448440293
0.13812295329738034,0.13790714873580157,0.30738777958752234
0.014741468627773787,0.5191925254701809,1.460091953040731
1.952122491284254,0.0881603904103587,0.15369388979376117
0.48216569289758954,0.20360769612725485,0.5379286142781641
0.08040680526990802,0.2382076017068324,0.8453163938656865
2.8495321841049566,0.030383057238767944,0.07684694489688058
2.1574787404459266,0.05333606648938443,0.23054083469064174
0.2864260393035291,0.37129321934861687,0.922163338762567
0.14227986844449714,0.018014420441488124,0.23054083469064174
0.34817313535244804,0.0807829837615472,0.5379286142781641
0.6825230361247708,0.0461969311660063,0.30738777958752234
0.3143277576394797,0.006498434811674932,0.07684694489688058
0.15673293865297333,0.03924411847792351,0.23054083469064174
0.6448688103224587,0.13017926159085838,0.4610816693812835
3.489667282441703,0.01976128172853184,0.07684694489688058
0.11386765175714629,0.4124871453297237,1.460091953040731
2.860149886829211,0.02336998407012494,0.07684694489688058
0.03857908969868031,0.1503589034373023,0.4610816693812835
0.07592834245989624,0.21455570941155805,0.6916225040719253
0.9460031690101641,0.02832588910929932,0.15369388979376117
0.12361684429914825,0.24168470070007578,0.8453163938656865
1.4798584774492145,0.1163345893444548,0.23054083469064174
0.195255674637538,0.03516302938067465,0.07684694489688058
0.42567606688322185,0.2970024365559281,0.7684694489688059
0.09579799907219129,0.13642418679465937,0.5379286142781641
0.04755258994050258,0.09297568766155928,0.5379286142781641
3.465995407588784,0.002211628901479221,0.07684694489688058
0.18200592197164825,0.23043469236376965,0.38423472448440293
0.3245012604995286,0.42643155906119234,0.7684694489688059
0.45906398503454576,0.06325203246294427,0.15369388979376117
1.894582034247848,0.08427185779122172,0.15369388979376117
1.933578804415856,0.027702504827642166,0.15369388979376117
0.8459421772113443,0.031536318159833675,0.07684694489688058
0.1284698935618109,0.06464217941103968,0.23054083469064174
0.9736231187755365,0.04655780140016562,0.38423472448440293
